time,open,high,low,close,MA,MA,Shapes,Shapes,RSI
2017-06-21T17:00:00+05:30,38040,38041,37811,37946,38789.828571428574,39329.470588235294,0,0,15.920398009950247
2017-06-21T21:00:00+05:30,37945,38033,37896,37975,38737.68571428571,39282.490196078434,0,0,34.44444444444444
2017-06-22T09:00:00+05:30,38100,38398,38100,38324,38694.28571428572,39242.76470588235,0,0,70.15177065767286
2017-06-22T13:00:00+05:30,38330,38369,38175,38216,38651.8,39198.549019607846,0,0,57.01357466063348
2017-06-22T17:00:00+05:30,38217,38533,38210,38342,38613.57142857143,39157.35294117647,0,0,70.98591549295774
2017-06-22T21:00:00+05:30,38349,38351,38198,38233,38577.22857142857,39110.94117647059,0,0,69.90291262135922
2017-06-23T09:00:00+05:30,38320,38491,38320,38447,38546.02857142857,39065.82352941176,0,0,76.0485651214128
2017-06-23T13:00:00+05:30,38444,38690,38444,38602,38529.77142857143,39023.098039215685,0,0,69.52247191011236
2017-06-23T17:00:00+05:30,38606,38690,38436,38580,38512.77142857143,38980.17647058824,0,0,79.07348242811501
2017-06-23T21:00:00+05:30,38569,38569,38432,38510,38501.4,38936.450980392154,0,0,64.73684210526315
2017-06-26T17:00:00+05:30,38130,38280,37925,38204,38484.97142857143,38890.78431372549,0,0,48.109517601043024
2017-06-26T21:00:00+05:30,38197,38360,38135,38255,38470.857142857145,38842.529411764706,0,0,34.10596026490067
2017-06-27T09:00:00+05:30,38210,38450,38175,38396,38459.828571428574,38801.17647058824,0,0,32.54237288135593
2017-06-27T13:00:00+05:30,38399,38516,38385,38450,38446.4,38759.21568627451,0,0,39.54983922829582
2017-06-27T17:00:00+05:30,38465,38494,38252,38276,38426.57142857143,38716.25490196078,0,0,33.884297520661164
2017-06-27T21:00:00+05:30,38284,38382,38257,38375,38395.71428571428,38684.19607843137,0,0,66.47398843930637
2017-06-28T09:00:00+05:30,38515,38755,38515,38698,38374.4,38657.39215686275,0,0,78.00252844500632
2017-06-28T13:00:00+05:30,38697,38845,38695,38840,38373.77142857143,38638.56862745098,0,0,78.03030303030303
2017-06-28T17:00:00+05:30,38864,38880,38610,38725,38373.25714285715,38616.64705882353,0,0,66.11957796014067
2017-06-28T21:00:00+05:30,38738,38770,38659,38682,38372.31428571429,38596.62745098039,0,0,78.1163434903047
2017-06-29T09:00:00+05:30,39231,39330,39230,39247,38387.6,38588.13725490196,0,0,86.7003367003367
2017-06-29T13:00:00+05:30,39250,39279,39066,39147,38398.65714285714,38581.117647058825,0,0,73.26424870466322
2017-06-29T17:00:00+05:30,39140,39186,38825,38985,38408.514285714286,38570.25490196078,0,0,57.360406091370564
2017-06-29T21:00:00+05:30,38986,39081,38960,39000,38423.514285714286,38566.901960784315,0,0,65.5367231638418
2017-06-30T09:00:00+05:30,38956,38979,38785,38803,38433.142857142855,38559.60784313725,0,0,55.82290664100096
2017-06-30T13:00:00+05:30,38801,38851,38705,38751,38445.97142857143,38556.529411764706,0,0,2.8517110266159733
2017-06-30T17:00:00+05:30,38760,38916,38636,38847,38459.6,38557.86274509804,0,0,21.264367816091948
2017-06-30T21:00:00+05:30,38847,38875,38756,38781,38476.02857142857,38558.490196078434,0,0,26.056338028169023
2017-07-03T09:00:00+05:30,38738,38814,38673,38673,38489.02857142857,38556.35294117647,0,0,18.497109826589593
2017-07-03T13:00:00+05:30,38672,38710,38536,38560,38497.171428571426,38549.294117647056,0,0,22.06896551724138
2017-07-03T17:00:00+05:30,38560,38581,37770,37855,38486.74285714285,38527.43137254902,0,0,8.823529411764696
2017-07-03T21:00:00+05:30,37854,37949,37800,37820,38479.91428571429,38495.37254901961,1,0,0
2017-07-04T09:00:00+05:30,37697,37843,37644,37722,38469.54285714286,38461.60784313725,0,0,0
2017-07-04T13:00:00+05:30,37722,37784,37665,37730,38458.31428571429,38439.41176470588,1,0,0.834202294056297
2017-07-04T17:00:00+05:30,37718,37734,37564,37663,38447.42857142857,38418.23529411765,0,0,0.8762322015333979
2017-07-04T21:00:00+05:30,37655,37680,37550,37610,38437.828571428574,38396.56862745098,0,0,3.0651340996168557
2017-07-05T09:00:00+05:30,37782,37837,37721,37730,38430.828571428574,38377.313725490196,0,0,36.994219653179194
2017-07-05T13:00:00+05:30,37724,37740,37219,37515,38407.71428571428,38352.901960784315,0,0,27.645788336933037
2017-07-05T17:00:00+05:30,37521,37561,37294,37439,38385.514285714286,38329.35294117647,0,0,22.598870056497177
2017-07-05T21:00:00+05:30,37433,37516,37277,37350,38357.171428571426,38307.294117647056,0,0,21.699819168173605
2017-07-06T09:00:00+05:30,37428,37597,37386,37433,38334.31428571429,38287.03921568627,0,0,34.81989708404802
2017-07-06T13:00:00+05:30,37420,37580,37400,37430,38305.25714285715,38269.94117647059,0,0,17.811158798283273
2017-07-06T17:00:00+05:30,37438,37570,37321,37380,38270.34285714286,38250.529411764706,0,0,27.57475083056478
2017-07-06T21:00:00+05:30,37377,37475,37360,37452,38238.114285714284,38235.74509803922,0,0,52.188552188552194
2017-07-07T09:00:00+05:30,37440,37440,37111,37112,38198.171428571426,38214.05882352941,0,0,28.284671532846716
2017-07-07T13:00:00+05:30,37092,37141,37005,37054,38165.31428571429,38190.117647058825,0,0,13.766730401529642
2017-07-07T17:00:00+05:30,37053,37267,36139,36221,38107.2,38150.92156862745,0,0,5.321507760532157
2017-07-07T21:00:00+05:30,36233,36391,35980,36226,38045.2,38114.98039215686,0,0,5.886850152905211
2017-07-10T09:00:00+05:30,36226,36226,35460,35569,37962.885714285716,38065.64705882353,0,0,0.26413100898044206
2017-07-10T13:00:00+05:30,35571,35777,35571,35733,37890.22857142857,38018.78431372549,1,0,9.842748980780428
2017-07-10T17:00:00+05:30,35724,36521,35565,36306,37831.114285714284,37984.705882352944,0,1,33.24372759856631
2017-07-10T21:00:00+05:30,36304,36597,36228,36534,37769.28571428572,37957.01960784314,0,0,59.618930547019055
2017-07-11T09:00:00+05:30,36328,36328,36080,36107,37691.2,37920.39215686275,0,0,47.09614446071254
2017-07-11T13:00:00+05:30,36106,36264,36060,36220,37619.62857142857,37879.13725490196,0,0,71.62790697674419
2017-07-11T17:00:00+05:30,36220,36786,36195,36705,37563.142857142855,37849.509803921566,0,0,76.61555312157722
2017-07-11T21:00:00+05:30,36704,36824,36626,36760,37492.08571428571,37818.490196078434,0,0,67.35474006116208
2017-07-12T09:00:00+05:30,36933,37106,36826,36890,37427.6,37792.1568627451,0,0,64.7107438016529
2017-07-12T13:00:00+05:30,36890,36959,36781,36848,37366.54285714286,37760.80392156863,0,0,94.9090909090909
2017-07-12T17:00:00+05:30,36837,37190,36668,36978,37308.77142857143,37728.96078431373,0,0,95.01187648456057
2017-07-12T21:00:00+05:30,36983,37075,36904,36974,37256.514285714286,37697.470588235294,0,0,87.25761772853186
2017-07-13T09:00:00+05:30,37055,37055,36950,36950,37205.05714285714,37666.882352941175,0,0,78.78787878787878
2017-07-13T13:00:00+05:30,36950,37080,36869,36932,37150.34285714286,37641.94117647059,0,0,59.63302752293578
2017-07-13T17:00:00+05:30,36932,37010,36605,36630,37088.885714285716,37610.07843137255,0,0,27.19665271966528
2017-07-13T21:00:00+05:30,36635,36684,36530,36571,37028.828571428574,37574.294117647056,0,0,0
2017-07-14T09:00:00+05:30,36450,36490,36325,36365,36966.114285714284,37533.41176470588,0,0,0
2017-07-14T13:00:00+05:30,36365,36711,36348,36685,36932.68571428571,37502.21568627451,0,0,35.35911602209946
2017-07-14T17:00:00+05:30,36695,37244,36545,36980,36908.68571428571,37474.86274509804,0,0,52.03045685279188
2017-07-14T21:00:00+05:30,36970,37010,36801,36963,36887,37440.8431372549,0,0,68.56187290969899
2017-07-17T09:00:00+05:30,37198,37244,37113,37159,36870.68571428571,37407.882352941175,0,0,78.43326885880077
2017-07-17T13:00:00+05:30,37150,37390,37060,37342,36861.514285714286,37380.76470588235,0,0,98.3184965380811
2017-07-17T17:00:00+05:30,37335,37500,37319,37446,36856.828571428574,37356.529411764706,0,0,97.86163522012579
2017-07-17T21:00:00+05:30,37450,37450,37329,37425,36848.114285714284,37320.80392156863,0,0,92.7063339731286
2017-07-18T09:00:00+05:30,37492,37620,37317,37370,36843.97142857143,37285.96078431373,0,0,86.40429338103756
2017-07-18T13:00:00+05:30,37380,37520,37336,37415,36843.28571428572,37255.17647058824,0,0,81.37254901960785
2017-07-18T17:00:00+05:30,37410,37776,37387,37671,36852.45714285714,37229.117647058825,0,0,84.1995841995842
2017-07-18T21:00:00+05:30,37670,37742,37655,37673,36859.31428571429,37206.96078431373,0,0,79.94722955145119
2017-07-19T09:00:00+05:30,37613,37622,37475,37593,36863.97142857143,37184.25490196078,0,0,69.17808219178082
2017-07-19T13:00:00+05:30,37593,37631,37435,37540,36868.54285714286,37158.62745098039,0,0,69.4954128440367
2017-07-19T17:00:00+05:30,37540,37824,37528,37686,36875.22857142857,37137.1568627451,0,0,75.23277467411546
2017-07-19T21:00:00+05:30,37690,37790,37667,37765,36893.885714285716,37119.35294117647,0,0,63.05555555555555
2017-07-20T09:00:00+05:30,37665,37665,37540,37554,36908.171428571426,37099.62745098039,0,0,39.54305799648506
2017-07-20T13:00:00+05:30,37561,37587,37425,37444,36943.114285714284,37091.56862745098,0,0,37.56260434056761
2017-07-20T17:00:00+05:30,37446,37966,37436,37938,36992.02857142857,37093.882352941175,0,0,69.13461538461539
2017-07-20T21:00:00+05:30,37937,37940,37840,37860,37057.485714285714,37096.58823529412,0,0,58.95061728395062
2017-07-21T09:00:00+05:30,37777,37914,37743,37888,37119.05714285714,37099.686274509804,0,0,56.677524429967434
2017-07-21T13:00:00+05:30,37888,37956,37828,37899,37164.57142857143,37104.313725490196,0,0,73.92510402219139
2017-07-21T17:00:00+05:30,37904,38169,37900,38106,37209.485714285714,37114.03921568627,0,0,90.4645476772616
2017-07-21T21:00:00+05:30,38105,38170,38064,38158,37268.08571428571,37122.43137254902,0,0,79.25531914893617
2017-07-24T09:00:00+05:30,38150,38217,38070,38161,37323.54285714286,37135.098039215685,0,0,100
2017-07-24T13:00:00+05:30,38162,38269,38077,38192,37366.02857142857,37149.86274509804,0,0,100
2017-07-24T17:00:00+05:30,38192,38370,38097,38194,37407,37166.41176470588,0,0,100
2017-07-24T21:00:00+05:30,38203,38214,38040,38135,37442.57142857143,37180.17647058824,0,0,59.863945578231295
2017-07-25T09:00:00+05:30,38085,38225,38085,38145,37479.62857142857,37194.19607843137,0,0,43.80952380952381
2017-07-25T13:00:00+05:30,38141,38176,37652,37785,37502.68571428571,37202.13725490196,0,0,9.307359307359306
2017-07-25T17:00:00+05:30,37778,38450,37695,38156,37536.45714285714,37215.94117647059,0,0,47.755610972568576
2017-07-25T21:00:00+05:30,38156,38347,38108,38260,37573.885714285716,37238.450980392154,0,0,53.650442477876105
2017-07-26T09:00:00+05:30,38017,38055,37778,37863,37600.485714285714,37254.313725490196,0,0,39.04991948470209
2017-07-26T13:00:00+05:30,37865,38043,37815,38017,37640.114285714284,37289.529411764706,0,0,45.38239538239538
2017-07-26T17:00:00+05:30,38020,38146,37914,37995,37680.8,37324.21568627451,0,0,60.01908396946565
2017-07-26T21:00:00+05:30,37985,38146,37984,38114,37730.77142857143,37374.117647058825,0,0,47.36180904522613
2017-07-27T09:00:00+05:30,38398,38572,38398,38495,37782.485714285714,37428.27450980392,0,0,60.950605778191985
2017-07-27T13:00:00+05:30,38505,38603,38418,38556,37827.514285714286,37472.39215686275,0,0,97.01492537313433
2017-07-27T17:00:00+05:30,38565,38699,38320,38352,37867.2,37508.03921568627,0,0,71.2833545108005
2017-07-27T21:00:00+05:30,38357,38360,38179,38280,37899.22857142857,37550.64705882353,0,0,67.02508960573476
2017-07-28T09:00:00+05:30,38500,38500,38110,38187,37923.37142857143,37589.21568627451,0,0,54.50061652281135
2017-07-28T13:00:00+05:30,38187,38226,38110,38139,37943.171428571426,37617.333333333336,1,0,12.761506276150627
2017-07-28T17:00:00+05:30,38136,38575,38130,38474,37973.142857142855,37650.94117647059,0,1,44.54787234042553
2017-07-28T21:00:00+05:30,38466,38500,38388,38430,38003.42857142857,37681.13725490196,0,0,56.58783783783783
2017-07-31T09:00:00+05:30,38442,38480,38392,38431,38032.45714285714,37712.17647058824,0,0,64.49136276391555
2017-07-31T13:00:00+05:30,38425,38635,38401,38585,38058.57142857143,37743.686274509804,0,0,84.19243986254295
2017-07-31T17:00:00+05:30,38579,38820,38579,38747,38089.25714285715,37778.450980392154,0,0,93.67816091954023
2017-07-31T21:00:00+05:30,38750,38760,38615,38665,38119.885714285716,37812.07843137255,0,0,71.55756207674943
2017-08-01T09:00:00+05:30,38672,38748,38550,38587,38149.8,37844.529411764706,0,0,66.45702306079664
2017-08-01T13:00:00+05:30,38575,38670,38400,38455,38171.77142857143,37880.313725490196,0,0,51.97368421052632
2017-08-01T17:00:00+05:30,38450,38674,38230,38520,38193.34285714286,37918.529411764706,0,0,43.737957610789984
2017-08-01T21:00:00+05:30,38520,38574,38430,38488,38220.02857142857,37960.1568627451,1,0,16.70951156812339
2017-08-02T09:00:00+05:30,38290,38342,38176,38182,38241.114285714284,37989.509803921566,0,0,10.603588907014682
2017-08-02T13:00:00+05:30,38184,38231,38055,38073,38244.97142857143,38010.94117647059,0,0,10.093167701863365
2017-08-02T17:00:00+05:30,38073,38275,37687,38274,38256.8,38036.64705882353,0,0,37.30715287517532
2017-08-02T21:00:00+05:30,38272,38275,38079,38105,38263,38055.19607843137,0,0,24.602203182374538
2017-08-03T09:00:00+05:30,37900,37900,37561,37599,38254.42857142857,38060.23529411765,0,0,15.569326103795504
2017-08-03T13:00:00+05:30,37597,37797,37588,37764,38244.65714285714,38066.470588235294,0,0,31.826086956521735
2017-08-03T17:00:00+05:30,37795,38099,37777,38038,38241.22857142857,38078.490196078434,0,0,48.66920152091255
2017-08-03T21:00:00+05:30,38027,38063,37936,38049,38238.02857142857,38091.80392156863,0,0,39.99999999999999
2017-08-04T09:00:00+05:30,38076,38238,38030,38187,38237.885714285716,38106.94117647059,0,0,53.747714808043874
2017-08-04T13:00:00+05:30,38185,38215,38082,38110,38235.485714285714,38115.549019607846,0,0,88.42105263157895
2017-08-04T17:00:00+05:30,38110,38214,37052,37257,38210.4,38107.39215686275,0,0,31.263858093126387
2017-08-04T21:00:00+05:30,37256,37344,37220,37241,38184.57142857143,38100.490196078434,1,0,13.607305936073075
2017-08-07T09:00:00+05:30,37117,37238,37117,37199,38167.828571428574,38093.80392156863,0,0,12.255772646536414
2017-08-07T13:00:00+05:30,37197,37219,36935,37113,38138.02857142857,38082.56862745098,0,0,0
2017-08-07T17:00:00+05:30,37113,37280,36987,37247,38109.08571428571,38072.41176470588,1,0,11.847922192749792
2017-08-07T21:00:00+05:30,37243,37383,37224,37265,38092,38066.74509803922,0,1,51.35135135135135
2017-08-08T09:00:00+05:30,37314,37314,37183,37210,38068.94285714286,38062.1568627451,0,0,45.37313432835821
2017-08-08T13:00:00+05:30,37210,37540,37176,37436,38052.97142857143,38052.313725490196,0,0,72.83236994219652
2017-08-08T17:00:00+05:30,37437,37625,37206,37385,38032.142857142855,38043,0,0,78.099173553719
2017-08-08T21:00:00+05:30,37385,37560,37369,37482,38003.2,38035.03921568627,0,0,76.28635346756153
2017-08-09T09:00:00+05:30,37680,38038,37680,37980,37986.74285714285,38036.62745098039,0,0,88.56526429341963
2017-08-09T13:00:00+05:30,37970,38099,37930,38068,37978.62857142857,38035.882352941175,0,0,94.6875
2017-08-09T17:00:00+05:30,38082,38665,38061,38637,37988.828571428574,38045.27450980392,0,0,96.08595548733692
2017-08-09T21:00:00+05:30,38638,38690,38500,38609,38000.885714285716,38054.05882352941,0,0,97.8125
2017-08-10T09:00:00+05:30,38682,39065,38660,38968,38024.57142857143,38069.27450980392,0,0,98.18417639429313
2017-08-10T13:00:00+05:30,38963,39200,38946,39194,38045.142857142855,38088.882352941175,0,0,97.79527559055119
2017-08-10T17:00:00+05:30,39194,39520,39136,39307,38070.2,38111.86274509804,0,0,97.83783783783784
2017-08-10T21:00:00+05:30,39297,39311,39086,39176,38091.485714285714,38132.07843137255,0,0,81.44690781796966
2017-08-11T09:00:00+05:30,39211,39336,39040,39222,38109.68571428571,38160.25490196078,0,0,85.02857142857142
2017-08-11T13:00:00+05:30,39210,39396,39203,39247,38123.97142857143,38181.64705882353,0,0,75.78558225508317
2017-08-11T17:00:00+05:30,39250,39384,38801,39137,38137.45714285714,38198.8431372549,0,0,43.29411764705882
2017-08-11T21:00:00+05:30,39140,39220,39118,39190,38154.68571428571,38224.86274509804,0,0,33.97260273972603
2017-08-14T09:00:00+05:30,39186,39328,39155,39202,38176.02857142857,38248.098039215685,0,0,55.28455284552845
2017-08-14T13:00:00+05:30,39200,39200,38875,38920,38187.45714285714,38266.23529411765,0,0,18.672199170124486
2017-08-14T17:00:00+05:30,38915,39224,38915,39171,38206.97142857143,38286.96078431373,0,0,44.632768361581924
2017-08-14T21:00:00+05:30,39152,39285,39121,39160,38234.91428571429,38300,0,0,51.88834154351396
2017-08-16T09:00:00+05:30,38500,38501,38305,38354,38242.94285714286,38296.03921568627,0,0,19.30983847283406
2017-08-16T13:00:00+05:30,38353,38435,38305,38368,38245.62857142857,38296.35294117647,0,0,19.42815249266863
2017-08-16T17:00:00+05:30,38366,38840,38310,38762,38264.4,38305.80392156863,0,0,44.647696476964775
2017-08-16T21:00:00+05:30,38761,38988,38730,38852,38300.2,38318.8431372549,0,0,37.870722433460074
2017-08-17T09:00:00+05:30,39000,39350,39000,39257,38342.857142857145,38340.76470588235,0,0,52.83791691047396
2017-08-17T13:00:00+05:30,39250,39333,39005,39140,38374.34285714286,38353.82352941176,0,0,88.52941176470588
2017-08-17T17:00:00+05:30,39142,39330,38957,39115,38404.8,38367.25490196078,0,0,86.22696411251212
2017-08-17T21:00:00+05:30,39111,39148,39056,39099,38430.857142857145,38380.35294117647,0,0,75.80398162327718
2017-08-18T09:00:00+05:30,39002,39350,38930,39270,38464,38393.78431372549,0,0,78.4741144414169
2017-08-18T13:00:00+05:30,39266,39586,39213,39417,38525.71428571428,38406.92156862745,0,0,66.80672268907563
2017-08-18T17:00:00+05:30,39425,39677,39010,39100,38578.828571428574,38415.450980392154,0,0,47.0414201183432
2017-08-18T21:00:00+05:30,39091,39210,38920,39125,38633.857142857145,38426,0,0,50.739644970414204
2017-08-21T09:00:00+05:30,38887,38970,38785,38949,38686.31428571429,38435.686274509804,0,0,41.02870813397129
2017-08-21T13:00:00+05:30,38955,39090,38950,39080,38738.68571428571,38446.666666666664,0,0,38.06532663316583
2017-08-21T17:00:00+05:30,39084,39270,39056,39070,38790.25714285715,38458.07843137255,0,0,23.672230652503785
2017-08-21T21:00:00+05:30,39078,39129,38990,39101,38844.28571428572,38476.098039215685,0,0,50.134048257372655
2017-08-22T09:00:00+05:30,38978,39025,38810,38886,38885.71428571428,38492.03921568627,0,0,28.77442273534635
2017-08-22T13:00:00+05:30,38885,39067,38820,38932,38929.91428571429,38504.94117647059,0,0,48.03695150115474
2017-08-22T17:00:00+05:30,38931,39225,38722,39020,38973.857142857145,38522.882352941175,0,0,42.30769230769231
2017-08-22T21:00:00+05:30,39026,39049,38890,38900,39000.142857142855,38548.39215686275,0,0,33
2017-08-23T09:00:00+05:30,38939,39060,38877,38977,39026.114285714284,38572.17647058824,0,0,38.64468864468865
2017-08-23T13:00:00+05:30,38977,39145,38951,39090,39039.05714285714,38592.80392156863,0,0,72.97297297297297
2017-08-23T17:00:00+05:30,39095,39140,38860,38941,39048.54285714286,38610.294117647056,0,0,50.822669104204756
2017-08-23T21:00:00+05:30,38935,39095,38904,39062,39051.22857142857,38627.450980392154,0,0,53.62068965517242
2017-08-24T09:00:00+05:30,39056,39176,38916,38957,39044.45714285714,38644.05882352941,0,0,55.04424778761062
2017-08-24T13:00:00+05:30,38970,39000,38580,38725,39027.828571428574,38672.8431372549,0,0,32.5
2017-08-24T17:00:00+05:30,38720,38944,38682,38840,39018.22857142857,38704.19607843137,0,0,32.686980609418285
2017-08-24T21:00:00+05:30,38844,38914,38817,38870,39008.171428571426,38736.96078431373,0,0,44.11276948590381
2017-08-25T17:00:00+05:30,38980,39288,38313,39016,39001.57142857143,38774.27450980392,0,0,46.33757961783439
2017-08-25T21:00:00+05:30,39011,39050,38884,39014,38998.05714285714,38808.92156862745,0,0,55.42857142857143
2017-08-28T09:00:00+05:30,39090,39239,39060,39190,38998.05714285714,38846.666666666664,0,0,99.57356076759062
2017-08-28T13:00:00+05:30,39180,39280,39145,39242,38999.2,38886.509803921566,0,0,99.50738916256158
2017-08-28T17:00:00+05:30,39238,39620,39140,39553,39017.28571428572,38928.01960784314,0,0,99.70887918486171
2017-08-28T21:00:00+05:30,39557,39760,39495,39742,39033.6,38974.23529411765,0,0,99.72602739726027
2017-08-29T09:00:00+05:30,39821,40135,39813,40049,39059,39024.56862745098,0,0,100
2017-08-29T13:00:00+05:30,40050,40220,39875,40113,39109.25714285715,39066.39215686275,0,0,100
2017-08-29T17:00:00+05:30,40111,40275,39861,40072,39157.94285714286,39105.686274509804,0,0,95.50438596491227
2017-08-29T21:00:00+05:30,40073,40076,39755,39820,39188.171428571426,39128.882352941175,0,0,65.65064478311841
2017-08-30T09:00:00+05:30,40350,40482,40190,40265,39228.54285714286,39161.35294117647,0,0,73.57980162308385
2017-08-30T13:00:00+05:30,40278,40524,40275,40379,39260.6,39189.01960784314,0,0,68.01310043668121
2017-08-30T17:00:00+05:30,40370,40500,40173,40381,39296.05714285714,39212.294117647056,0,0,65.69086651053865
2017-08-30T21:00:00+05:30,40380,40485,40380,40430,39333.62857142857,39234.313725490196,0,0,70.76566125290023
2017-08-31T09:00:00+05:30,40301,40400,40210,40340,39369.08571428571,39257.13725490196,0,0,87.14285714285714
2017-08-31T13:00:00+05:30,40342,40420,40280,40323,39399.171428571426,39278.72549019608,0,0,60.661764705882355
2017-08-31T17:00:00+05:30,40330,40730,40227,40692,39435.6,39307.05882352941,0,0,79.69639468690703
2017-08-31T21:00:00+05:30,40700,40760,40506,40703,39481.4,39337.76470588235,0,0,80.03731343283582
2017-09-01T09:00:00+05:30,40640,40712,40618,40656,39525.142857142855,39366.509803921566,0,0,71.16104868913858
2017-09-01T13:00:00+05:30,40656,40679,40601,40664,39574.142857142855,39395.17647058824,0,0,85.84070796460176
2017-09-01T17:00:00+05:30,40672,40924,40444,40814,39623.68571428571,39432.313725490196,0,0,91.96581196581197
2017-09-01T21:00:00+05:30,40820,40970,40800,40950,39677.4,39467.19607843137,0,0,86.64772727272728
2017-09-04T09:00:00+05:30,41237,41474,41211,41455,39744.65714285714,39512.19607843137,0,0,94.44444444444444
2017-09-04T13:00:00+05:30,41453,41465,41293,41369,39815.6,39571.313725490196,0,0,90.28248587570621
2017-09-04T17:00:00+05:30,41368,41526,41172,41440,39887.25714285715,39631.549019607846,0,0,90.9282700421941
2017-09-04T21:00:00+05:30,41446,41484,41371,41421,39955.857142857145,39683.686274509804,0,0,87.14810281517748
2017-09-05T09:00:00+05:30,41500,41521,41412,41421,40027.885714285716,39734.05882352941,0,0,84.58149779735683
2017-09-05T13:00:00+05:30,41421,41474,41236,41363,40096.05714285714,39775.35294117647,0,0,30.34188034188034
2017-09-05T17:00:00+05:30,41360,41650,41360,41520,40165.485714285714,39822.01960784314,0,0,74.75409836065575
2017-09-05T21:00:00+05:30,41524,41530,41346,41422,40236.37142857143,39867.25490196078,0,0,47.28915662650603
2017-09-06T09:00:00+05:30,41499,41555,41442,41478,40305.4,39913.901960784315,0,0,57.72357723577236
2017-09-06T13:00:00+05:30,41476,41620,41406,41551,40379.514285714286,39958.62745098039,0,0,64.70588235294119
2017-09-06T17:00:00+05:30,41551,41578,41415,41514,40459.2,39999.74509803922,0,0,67.93349168646081
2017-09-06T21:00:00+05:30,41515,41550,41204,41345,40530.77142857143,40043.76470588235,0,0,29.79214780600462
2017-09-07T09:00:00+05:30,41225,41345,41160,41265,40599.2,40085.72549019608,0,0,31.084337349397586
2017-09-07T13:00:00+05:30,41257,41374,41196,41315,40664.885714285716,40132.117647058825,0,0,30.073349633251837
2017-09-07T17:00:00+05:30,41314,41775,41258,41641,40739.94285714286,40182.333333333336,0,0,56.797583081571
2017-09-07T21:00:00+05:30,41654,41684,41480,41645,40810.08571428571,40232.82352941176,0,0,60.413354531001595
2017-09-08T09:00:00+05:30,41750,41927,41700,41793,40882.97142857143,40285.60784313725,0,0,86.84210526315789
2017-09-08T13:00:00+05:30,41790,41890,41752,41778,40946.54285714286,40342.313725490196,0,0,97.23756906077348
2017-09-08T17:00:00+05:30,41782,41870,41328,41550,40998.2,40393.64705882353,0,0,66.29680998613037
2017-09-08T21:00:00+05:30,41551,41641,41511,41595,41042.37142857143,40444.13725490196,0,0,44.77272727272727
2017-09-11T09:00:00+05:30,41250,41250,41021,41120,41071.142857142855,40487.666666666664,0,0,21.185510428100983
2017-09-11T13:00:00+05:30,41127,41225,41063,41065,41099.514285714286,40528.60784313725,1,0,5.501222493887539
2017-09-11T17:00:00+05:30,41060,41335,40893,41232,41139.857142857145,40570.60784313725,0,1,21.855670103092777
2017-09-11T21:00:00+05:30,41237,41270,41126,41146,41165.02857142857,40613.8431372549,0,0,25.60386473429952
2017-09-12T09:00:00+05:30,41269,41590,40964,41069,41184.74285714285,40653.19607843137,0,0,19.418604651162795
2017-09-12T13:00:00+05:30,41080,41170,40985,41054,41203.97142857143,40694.313725490196,0,0,41.75
2017-09-12T17:00:00+05:30,41046,41244,41015,41183,41225.485714285714,40742.509803921566,0,0,62.447257383966246
2017-09-12T21:00:00+05:30,41187,41259,41081,41229,41250.885714285716,40789.35294117647,0,0,49.57507082152975
2017-09-13T09:00:00+05:30,41242,41316,41205,41295,41278.65714285714,40836.901960784315,0,0,72.37237237237238
2017-09-13T13:00:00+05:30,41295,41434,41251,41333,41296.97142857143,40882.333333333336,0,0,94.89795918367346
2017-09-13T17:00:00+05:30,41341,41400,40900,40975,41304.74285714285,40920.78431372549,0,0,43.79905808477237
2017-09-13T21:00:00+05:30,40975,41172,40952,41109,41317.68571428571,40958.41176470588,0,0,44.23676012461059
2017-09-14T09:00:00+05:30,41010,41010,40867,40942,41325.62857142857,40991.74509803922,0,0,31.19266055045871
2017-09-14T13:00:00+05:30,40944,41124,40923,40975,41330.22857142857,41019.62745098039,0,0,28.082191780821915
2017-09-14T17:00:00+05:30,40970,41187,40800,41012,41332,41044.529411764706,0,0,27.98353909465021
2017-09-14T21:00:00+05:30,41015,41187,40972,41150,41323.28571428572,41066.117647058825,0,0,67.19056974459725
2017-09-15T09:00:00+05:30,41157,41189,40961,41040,41313.885714285716,41084.294117647056,0,0,42.886597938144334
2017-09-15T13:00:00+05:30,41036,41112,40912,40952,41299.94285714286,41101.549019607846,0,0,51.231527093596064
2017-09-15T17:00:00+05:30,40950,41024,40731,40801,41282.22857142857,41120.78431372549,0,0,33.396946564885496
2017-09-15T21:00:00+05:30,40806,40948,40790,40808,41264.71428571428,41131.43137254902,0,0,29.352226720647778
2017-09-18T09:00:00+05:30,40667,40684,40520,40597,41242.828571428574,41135.705882352944,0,0,1.2345679012345698
2017-09-18T13:00:00+05:30,40597,40608,40500,40570,41215.68571428571,41139.41176470588,0,0,1.4462809917355344
2017-09-18T17:00:00+05:30,40570,40570,39870,39935,41173.2,41129.705882352944,0,0,0.6789524733268735
2017-09-18T21:00:00+05:30,39940,39960,39601,39742,41123.6,41117.98039215686,0,0,0.6523765144454927
2017-09-19T09:00:00+05:30,39843,39875,39736,39785,41073.142857142855,41107.43137254902,1,0,3.877366997294857
2017-09-19T13:00:00+05:30,39793,39964,39775,39861,41025.91428571429,41091.13725490196,0,1,12.217659137577002
2017-09-19T17:00:00+05:30,39861,40148,39792,40055,40989.05714285714,41078.43137254902,0,0,27.43207712532866
