time,open,high,low,close,RSI
2024-11-12T13:30:00+05:30,710.4,714.6,706.25,706.25,32.84720825170896
2024-11-12T13:35:00+05:30,694,696.35,683.6,684.8,31.45019813493758
2024-11-12T13:40:00+05:30,688.2,691.1,677.2,677.2,30.94796636395688
2024-11-12T13:45:00+05:30,690.2,705.65,690.2,701.55,34.55403295790714
2024-11-12T13:50:00+05:30,690.25,690.25,681.5,681.5,33.02471952938993
2024-11-12T13:55:00+05:30,700.35,700.35,700.35,700.35,35.89719578985762
2024-11-12T14:15:00+05:30,684.45,684.45,684.45,684.45,34.551105152299726
2024-11-12T14:25:00+05:30,689.6,689.6,689.6,689.6,35.39612543480419
2024-11-12T14:50:00+05:30,687.8,687.8,687.8,687.8,35.224940695554565
2024-11-12T15:20:00+05:30,641.7,641.7,641.7,641.7,31.079283209729738
2024-11-12T15:25:00+05:30,633.5,633.9,633.5,633.9,30.426787575250728
2024-11-13T09:15:00+05:30,627.65,627.65,627.65,627.65,29.885366324201684
2024-11-13T09:20:00+05:30,594,618,594,618,29.02653789161775
2024-11-13T09:25:00+05:30,617.25,617.25,617.25,617.25,28.95688833516975
2024-11-13T09:30:00+05:30,579.05,617.25,579.05,617.25,28.95688833516975
2024-11-13T09:40:00+05:30,587.25,587.25,576.35,576.35,25.141446872676823
2024-11-13T09:45:00+05:30,576.35,576.35,543.2,552.65,23.231261893478248
2024-11-13T09:50:00+05:30,540.6,574.45,540.6,574.45,28.604646622342827
2024-11-13T09:55:00+05:30,574,574,565.35,569.25,28.099412918367193
2024-11-13T10:00:00+05:30,565,565,564.5,564.5,27.619517325523702
2024-11-13T10:05:00+05:30,549.1,549.1,549.1,549.1,26.06525848598089
2024-11-13T10:10:00+05:30,551.15,551.15,551.15,551.15,26.65693474231969
2024-11-13T10:15:00+05:30,530.6,548.1,529.3,548.1,26.319458508075527
2024-11-13T10:20:00+05:30,536.15,543.35,536.15,543.35,25.772236510153874
2024-11-13T10:25:00+05:30,543.1,550.05,543.1,550.05,28.04479306762208
2024-11-13T10:30:00+05:30,546,553.55,546,553.55,29.26314290565584
2024-11-13T10:35:00+05:30,558,560.4,558,560.1,31.597356574035743
2024-11-13T10:40:00+05:30,545.85,545.85,545.85,545.85,29.329780293602482
2024-11-13T10:45:00+05:30,541.25,541.25,541.25,541.25,28.61586660749417
2024-11-13T10:50:00+05:30,590.4,590.4,590.4,590.4,44.23477648711272
2024-11-13T10:55:00+05:30,561.35,561.35,561.35,561.35,38.82731227255351
2024-11-13T11:00:00+05:30,561.35,561.35,555.75,555.75,37.86634245209581
2024-11-13T11:05:00+05:30,546.7,546.7,546.7,546.7,36.30263396799779
2024-11-13T11:10:00+05:30,543.7,543.7,543.7,543.7,35.775231394503336
2024-11-13T11:30:00+05:30,538.35,545.35,538.35,545.35,36.323171270365464
2024-11-13T11:35:00+05:30,544.05,544.05,544.05,544.05,36.06212006358114
2024-11-13T11:40:00+05:30,528,528,528,528,32.91672676598121
2024-11-13T12:00:00+05:30,542.15,547.9,538.15,538.15,36.67815639932063
2024-11-13T12:05:00+05:30,536.1,536.5,536.1,536.5,36.32161787156795
2024-11-13T12:10:00+05:30,528.2,528.2,528.2,528.2,34.50461749364371
2024-11-13T12:25:00+05:30,543.1,543.1,538.5,538.5,38.608916094344174
2024-11-13T12:30:00+05:30,530.95,530.95,530.95,530.95,36.7890427471943
2024-11-13T12:35:00+05:30,540.2,540.2,532.15,532.15,37.29495479085369
2024-11-13T12:45:00+05:30,519.75,522.95,519.75,522.95,34.98324153028544
2024-11-13T12:50:00+05:30,526,526,518.95,518.95,33.99656286515986
2024-11-13T12:55:00+05:30,515.45,516.25,511.55,511.55,32.187871916076446
2024-11-13T13:00:00+05:30,509,513.05,506.7,508.8,31.51681805984977
2024-11-13T13:05:00+05:30,507.3,508.05,504.35,504.35,30.4119230911641
2024-11-13T13:10:00+05:30,508.35,512.6,508.35,512.6,34.96401453371644
2024-11-13T13:15:00+05:30,517.2,517.2,517.2,517.2,37.422038543670965
2024-11-13T13:25:00+05:30,510.9,510.9,509.6,509.6,35.064084463598064
2024-11-13T13:30:00+05:30,505.8,505.8,504.45,504.45,33.522651698199226
2024-11-13T13:40:00+05:30,517.15,522.35,517.15,522.35,42.915749998101944
2024-11-13T13:45:00+05:30,543.5,543.5,543.5,543.5,51.61510419944025
2024-11-13T13:50:00+05:30,543.35,543.35,529.35,529.5,46.55731223442726
2024-11-13T13:55:00+05:30,531.6,531.6,531.6,531.6,47.39008723199499
2024-11-13T14:00:00+05:30,536.2,536.2,522.35,522.35,44.12824351862081
2024-11-13T14:10:00+05:30,509.9,509.9,509.9,509.9,40.12507561152399
2024-11-13T14:20:00+05:30,500,500,500,500,37.232653453574066
2024-11-13T14:30:00+05:30,484.9,490.6,484.9,490.6,34.67665626416718
2024-11-13T14:35:00+05:30,484,490.55,482.45,489.15,34.28565900124647
2024-11-13T14:40:00+05:30,493.2,493.2,473.7,486.45,33.527571995013844
2024-11-13T14:45:00+05:30,473.85,473.85,473.85,473.85,30.174533215850275
2024-11-13T14:50:00+05:30,484.6,484.6,469.1,476.6,31.77817238071077
2024-11-13T15:00:00+05:30,465.1,465.1,457.8,457.8,27.182110937159038
2024-11-13T15:10:00+05:30,462.55,463.15,460.55,460.55,28.80418581572893
2024-11-13T15:15:00+05:30,475,475,471.15,471.15,34.830287724166396
2024-11-13T15:20:00+05:30,483.15,483.15,477.65,477.65,38.28012961176851
2024-11-13T15:25:00+05:30,486.85,488,486.85,487.55,43.21100567363021
2024-11-14T09:30:00+05:30,475,475,475,475,38.961592185345005
2024-11-14T09:40:00+05:30,441.5,441.5,441.5,441.5,30.37475595617002
2024-11-14T09:45:00+05:30,470,470,470,470,42.071690843294846
2024-11-14T10:00:00+05:30,500,500,494.25,494.25,49.79963203811293
2024-11-14T10:05:00+05:30,510.85,510.85,510.85,510.85,54.29455192624547
2024-11-14T10:10:00+05:30,487.55,487.55,487,487,47.68780906626044
2024-11-14T10:15:00+05:30,486.5,486.5,476.55,476.55,45.098376255387876
2024-11-14T10:25:00+05:30,472.2,472.2,464.9,465.35,42.438602096317105
2024-11-14T10:30:00+05:30,466.75,469.3,466.75,469.3,43.69972703389695
2024-11-14T10:40:00+05:30,465,465,459.95,459.95,41.38818214583751
2024-11-14T10:45:00+05:30,462.15,462.15,459.45,459.45,41.26248596746561
2024-11-14T10:55:00+05:30,445.05,445.3,445.05,445.3,37.76683964907345
2024-11-14T11:00:00+05:30,440.7,440.7,440.7,440.7,36.67897379030377
2024-11-14T11:05:00+05:30,429.2,429.2,422.3,422.3,32.630153552593995
2024-11-14T11:10:00+05:30,428.55,428.55,428.4,428.4,35.18454011493746
2024-11-14T11:15:00+05:30,409.85,418.9,409.85,418.9,33.08087545452486
2024-11-14T11:20:00+05:30,410.85,418.95,410.85,418.95,33.103545835237995
2024-11-14T11:25:00+05:30,420,420,420,420,33.612174677304864
2024-11-14T11:30:00+05:30,408.7,408.7,408.7,408.7,30.89015189136269
2024-11-14T11:35:00+05:30,414.5,414.5,414.5,414.5,33.85123840246476
2024-11-14T11:40:00+05:30,414.25,414.25,414.25,414.25,33.78404610096578
2024-11-14T11:45:00+05:30,421.45,421.45,421.45,421.45,37.62411358926055
2024-11-14T11:50:00+05:30,419.55,419.55,419.55,419.55,37.014086610996685
2024-11-14T12:00:00+05:30,423,423,423,423,38.94970919041706
2024-11-14T12:05:00+05:30,423.65,423.65,423.65,423.65,39.328016199926374
2024-11-14T12:10:00+05:30,424.65,438.25,424.65,438.25,47.23683574560386
2024-11-14T12:20:00+05:30,428,428.95,428,428.95,43.35958929493682
2024-11-14T12:35:00+05:30,420.75,420.75,412.65,412.65,37.5430867154096
2024-11-14T12:40:00+05:30,416.65,416.65,416.65,416.65,39.68146540388909
2024-11-14T12:45:00+05:30,416.05,416.05,416.05,416.05,39.46320627848216
2024-11-14T12:50:00+05:30,417.4,417.4,417.4,417.4,40.259404960229844
2024-11-14T13:05:00+05:30,421.3,421.3,420.85,420.85,42.34629362853916
2024-11-14T13:10:00+05:30,427,427,424.6,424.6,44.61119146054195
2024-11-14T13:15:00+05:30,430.3,430.3,430.3,430.3,47.957802808727834
2024-11-14T13:20:00+05:30,423.5,423.5,423.5,423.5,44.503236059782466
2024-11-14T13:25:00+05:30,430.8,430.8,430.8,430.8,48.7696252872708
2024-11-14T13:40:00+05:30,420.3,420.3,416.8,416.8,42.08721865485546
2024-11-14T13:45:00+05:30,413.45,416.6,413.45,416.6,41.99868552413478
2024-11-14T13:55:00+05:30,419,419,419,419,43.53369442913836
2024-11-14T14:10:00+05:30,419.5,419.5,419.45,419.45,43.83384124596122
2024-11-14T14:15:00+05:30,422,422,419.2,419.2,43.69488210584961
2024-11-14T14:25:00+05:30,421.35,421.35,421.35,421.35,45.30086595419487
2024-11-14T14:30:00+05:30,424.15,424.15,424.15,424.15,47.40485378052339
2024-11-14T14:40:00+05:30,420.65,420.65,418.6,418.6,43.80790011790405
2024-11-14T14:50:00+05:30,419.35,419.35,419,419,44.13689473823783
2024-11-14T14:55:00+05:30,416,416,416,416,42.14395235303181
2024-11-14T15:05:00+05:30,406,406,404.75,404.75,35.644187573633786
2024-11-14T15:10:00+05:30,410.45,419.5,410.45,419.5,47.15248613943832
2024-11-14T15:15:00+05:30,414,414,414,414,43.99336772757435
2024-11-14T15:20:00+05:30,419.15,420.35,417.2,417.2,46.2497554368693
2024-11-14T15:25:00+05:30,418,418,418,418,46.82651405316648
2024-11-18T09:15:00+05:30,411.4,415,411.4,415,44.881610669904326
2024-11-18T09:20:00+05:30,383.1,390.45,379.55,379.55,29.362217799546315
2024-11-18T09:25:00+05:30,374.1,374.1,371,374,27.744704627900617
2024-11-18T09:30:00+05:30,372.4,372.4,359.05,359.05,23.92185878520509
2024-11-18T09:35:00+05:30,349.3,349.3,328.9,331.4,18.770506064667487
2024-11-18T09:40:00+05:30,323.3,335.65,321.45,321.45,17.324716362976005
2024-11-18T09:45:00+05:30,316.4,335.6,316.4,335.6,26.048307557142152
2024-11-18T09:50:00+05:30,340.7,344.1,333.2,333.2,25.555760302018854
2024-11-18T09:55:00+05:30,343.7,343.7,342.5,342.5,31.000425680628496
2024-11-18T10:00:00+05:30,334.2,377.65,334.2,377.65,46.829005272673975
2024-11-18T10:05:00+05:30,365.05,365.05,358.35,358.35,41.23550670147557
2024-11-18T10:10:00+05:30,367.05,367.05,367.05,367.05,44.45621012572334
2024-11-18T10:15:00+05:30,352.4,359.3,352.4,359.3,42.23555518760799
2024-11-18T10:20:00+05:30,352.25,352.25,352.25,352.25,40.26517370147523
2024-11-18T10:25:00+05:30,356.8,356.8,342.8,342.8,37.724642031435245
2024-11-18T10:30:00+05:30,340,340,333.55,333.55,35.372033480404255
2024-11-18T10:35:00+05:30,339.8,339.8,339.8,339.8,38.17743193319758
2024-11-18T10:40:00+05:30,331,331,329.95,329.95,35.5577462609168
2024-11-18T10:45:00+05:30,333.05,333.05,320.15,320.15,33.12251449234985
2024-11-18T10:50:00+05:30,328,328,325.55,325.55,35.73430101891846
2024-11-18T10:55:00+05:30,329,344,329,344,43.808763554245054
2024-11-18T11:10:00+05:30,329.95,329.95,329.95,329.95,39.71644533484345
2024-11-18T11:15:00+05:30,329.95,329.95,329.95,329.95,39.71644533484345
2024-11-18T11:20:00+05:30,334.05,334.05,330.05,330.05,39.762893177609435
2024-11-18T11:25:00+05:30,336,346.95,336,346.95,47.1710484304259
2024-11-18T11:30:00+05:30,348,348,341.4,341.4,45.20487334180272
2024-11-18T11:40:00+05:30,344.05,344.05,344.05,344.05,46.354657334718155
2024-11-18T11:45:00+05:30,347.8,354.7,347.8,354.7,50.82090943675516
2024-11-18T12:05:00+05:30,364,364.5,364,364.5,54.569116253704884
2024-11-18T12:10:00+05:30,367,367,367,367,55.500853276444474
2024-11-18T12:15:00+05:30,370.95,370.95,370.95,370.95,57.00136237590221
2024-11-18T12:20:00+05:30,372,372,372,372,57.41246133552663
2024-11-18T12:25:00+05:30,402,402,402,402,67.09294985391786
2024-11-18T12:30:00+05:30,407,413,399,399,65.48980374352462
2024-11-18T12:35:00+05:30,408,408,393.75,393.75,62.667763847979536
2024-11-18T12:40:00+05:30,389.5,389.5,389.5,389.5,60.39877732000639
2024-11-18T12:45:00+05:30,396.05,405.45,396.05,405.45,65.45401662940492
2024-11-18T12:50:00+05:30,399.1,399.1,399.1,399.1,62.057563941997834
2024-11-18T12:55:00+05:30,383,383,383,383,54.35608286097841
2024-11-18T13:00:00+05:30,382.9,382.9,380,380,53.035320187574946
2024-11-18T13:05:00+05:30,381.5,381.5,381.5,381.5,53.64185726000591
2024-11-18T13:10:00+05:30,376.45,376.45,375.95,375.95,51.016530804497215
2024-11-18T13:15:00+05:30,376.45,376.45,376.45,376.45,51.24802145703414
2024-11-18T13:20:00+05:30,362.15,362.15,362.15,362.15,44.73631462760589
2024-11-18T13:25:00+05:30,360,365.1,358.45,365.1,46.25349979390638
2024-11-18T13:35:00+05:30,368.05,368.05,368.05,368.05,47.79690403053041
2024-11-18T13:40:00+05:30,379.55,379.55,366.6,366.6,47.081241833382414
2024-11-18T13:45:00+05:30,366.5,366.5,366.5,366.5,47.028943215511795
2024-11-18T13:50:00+05:30,373,373,373,373,50.8506561853894
2024-11-18T13:55:00+05:30,376.95,378.5,376.95,378.5,53.88258107396769
2024-11-18T14:10:00+05:30,371.65,371.65,371.65,371.65,49.76504265470509
2024-11-18T14:15:00+05:30,369.8,369.8,368.4,368.4,47.89497759328722
2024-11-18T14:20:00+05:30,362.1,362.1,359.55,359.55,43.140901340161044
2024-11-18T14:30:00+05:30,350.45,350.45,346.95,346.95,37.442500777966
2024-11-18T14:35:00+05:30,341.55,344.95,340.8,344.95,36.615747737163886
2024-11-18T14:40:00+05:30,345.8,345.8,345.8,345.8,37.249907867821044
2024-11-18T14:45:00+05:30,356.45,356.45,356.45,356.45,44.7135624984945
2024-11-18T14:55:00+05:30,363.55,363.55,362.45,362.45,48.434742544643505
2024-11-18T15:00:00+05:30,356.8,356.8,356.8,356.8,45.339993672509934
2024-11-18T15:10:00+05:30,349.8,356.8,349.8,356.8,45.339993672509934
2024-11-18T15:20:00+05:30,362.6,362.6,356.05,356.3,45.04459940031415
2024-11-18T15:25:00+05:30,355.8,359.1,355.4,357.5,45.954669234058166
2024-11-19T09:15:00+05:30,397.05,414.35,397.05,412,70.14006315515047
2024-11-19T09:20:00+05:30,406.9,433.25,406.9,433.25,74.8633974142077
2024-11-19T09:25:00+05:30,433,455.45,431,455.45,78.66102277628875
2024-11-19T09:30:00+05:30,440,463.5,440,462.5,79.70940844326113
2024-11-19T09:35:00+05:30,463,466.55,463,466.55,80.30794289174153
2024-11-19T09:40:00+05:30,465.15,468.1,451.5,468.1,80.54447965592608
2024-11-19T09:45:00+05:30,473.25,475.25,457,461.55,76.36979683059378
2024-11-19T09:50:00+05:30,445.25,460.5,436.95,459.95,75.34251131885328
2024-11-19T09:55:00+05:30,449.6,449.6,449.45,449.45,68.80182273944189
2024-11-19T10:00:00+05:30,454.45,460.25,454.45,457.55,70.90051646394873
2024-11-19T10:05:00+05:30,463.5,464.85,463.5,464.85,72.6839628646005
2024-11-19T10:10:00+05:30,468,475.85,464,464,72.12963176486626
2024-11-19T10:15:00+05:30,455.6,460,455.6,460,69.44551979591688
2024-11-19T10:20:00+05:30,462.25,468.35,462.25,468.35,71.80426736146379
2024-11-19T10:25:00+05:30,481.45,495,481.45,494.1,77.55793553837411
2024-11-19T10:30:00+05:30,498.2,502.95,492.75,493,76.83661254989673
2024-11-19T10:35:00+05:30,485.85,490.65,485.85,490.65,75.22694271482999
2024-11-19T10:40:00+05:30,492.95,495.8,481.2,481.2,68.96979826946347
2024-11-19T10:45:00+05:30,481.2,481.2,469.45,469.45,62.05799669191691
2024-11-19T10:50:00+05:30,467.1,471.75,467.1,471.75,62.84295772067389
2024-11-19T10:55:00+05:30,470.45,471.7,470.45,471.7,62.81253479268292
2024-11-19T11:00:00+05:30,485,485.85,479.7,479.7,65.67572640734923
2024-11-19T11:05:00+05:30,489.25,489.25,489.25,489.25,68.7671824063912
2024-11-19T11:10:00+05:30,488.95,488.95,487.15,487.15,67.33110430904094
2024-11-19T11:15:00+05:30,486.1,489.45,486.1,489.45,68.11644269093858
2024-11-19T11:20:00+05:30,488.9,488.9,488.9,488.9,67.69734665496614
2024-11-19T11:25:00+05:30,500,505.95,500,505.95,73.20179369037197
2024-11-19T11:30:00+05:30,507.5,511.55,505.25,510,74.32114516532008
2024-11-19T11:35:00+05:30,510.45,515.55,509.15,513.95,75.40037987885148
2024-11-19T11:40:00+05:30,517.65,517.65,511.45,515.15,75.73404171411963
2024-11-19T11:45:00+05:30,513,516.65,511.45,513.75,74.46504050253486
2024-11-19T11:50:00+05:30,513.75,513.75,510.65,510.65,71.60398402604142
2024-11-19T11:55:00+05:30,511,511,505.35,505.35,66.87328297747311
2024-11-19T12:00:00+05:30,500,503,500,503,64.82811772553781
2024-11-19T12:05:00+05:30,509.4,509.4,496.15,496.15,59.14960024049882
2024-11-19T12:10:00+05:30,490,503.9,490,503.9,63.0889436683413
2024-11-19T12:15:00+05:30,506,511.8,505.75,511.5,66.50057046935956
2024-11-19T12:20:00+05:30,504.35,504.35,504.35,504.35,60.80638796825013
2024-11-19T12:25:00+05:30,500.7,500.7,496.45,496.45,55.18395170046801
2024-11-19T12:30:00+05:30,497.85,502,497.85,502,58.114126236034046
2024-11-19T12:35:00+05:30,501.05,501.05,499.55,499.55,56.362239768046486
2024-11-19T12:40:00+05:30,499.8,499.8,494.45,494.45,52.79443434112441
2024-11-19T12:45:00+05:30,489.15,489.15,489.15,489.15,49.3017027342538
2024-11-19T12:50:00+05:30,498.7,498.7,498.7,498.7,55.06974156264186
2024-11-19T12:55:00+05:30,498.7,498.7,498.7,498.7,55.06974156264186
2024-11-19T13:00:00+05:30,501,502,501,502,57.0289934052984
2024-11-19T13:05:00+05:30,500.55,504.55,500.55,504.55,58.53371916510065
2024-11-19T13:10:00+05:30,506.95,508.6,506.95,508.6,60.87694483745982
2024-11-19T13:15:00+05:30,507.6,507.75,506,506,58.58802340016853
2024-11-19T13:20:00+05:30,504.45,506,501,501,54.35546831152899
2024-11-19T13:25:00+05:30,490.05,497.4,490.05,497.4,51.47220864452589
2024-11-19T13:30:00+05:30,500,504.7,500,504.25,56.229846081302654
2024-11-19T13:35:00+05:30,506.15,506.15,501.3,501.3,53.7843182318424
2024-11-19T13:40:00+05:30,505,505,501.9,501.9,54.22042357334372
2024-11-19T13:45:00+05:30,503.9,503.9,503.9,503.9,55.72034897496593
2024-11-19T13:50:00+05:30,507.7,507.7,505.95,506,57.30224141249939
2024-11-19T13:55:00+05:30,507,507,507,507,58.07041385788627
2024-11-19T14:05:00+05:30,488.4,488.4,484.35,484.35,40.35917848362345
2024-11-19T14:10:00+05:30,474.65,479,465.6,465.6,31.7313698522954
2024-11-19T14:15:00+05:30,474.5,478.95,474.5,478.95,41.34577014576602
2024-11-19T14:20:00+05:30,479.5,479.5,474.6,474.6,39.39872571723948
2024-11-19T14:25:00+05:30,470.45,470.45,460.45,460.45,33.819611458369096
2024-11-19T14:30:00+05:30,460.5,465.4,452.85,458.45,33.10602217216753
2024-11-19T14:35:00+05:30,454.45,454.75,454.45,454.75,31.77047324474573
2024-11-19T14:40:00+05:30,458.45,460.45,454.75,454.75,31.77047324474573
2024-11-19T14:45:00+05:30,459.9,459.9,459.9,459.9,35.942054241616106
2024-11-19T14:50:00+05:30,440,440,430.2,430.2,26.05027298813394
2024-11-19T14:55:00+05:30,422.25,422.25,405,405,20.815602303778206
2024-11-19T15:00:00+05:30,389.45,395,374.5,378.95,17.01035895927828
2024-11-19T15:05:00+05:30,390.15,390.15,384.75,384.75,20.495267487968334
2024-11-19T15:10:00+05:30,377.65,377.65,355.75,358,16.95830525997995
2024-11-19T15:15:00+05:30,353.75,362.3,353.75,362.3,19.367200546709896
2024-11-19T15:20:00+05:30,370.95,370.95,363.95,363.95,20.322321911521342
2024-11-19T15:25:00+05:30,358.3,364.15,358.15,363.5,20.251864758091628
2024-11-21T09:15:00+05:30,314,314,306.2,313,14.271914712115475
2024-11-21T09:20:00+05:30,298.95,314,298.95,308.45,13.874401562566447
2024-11-21T09:25:00+05:30,297,301.95,297,297.5,12.940286138262607
2024-11-21T09:30:00+05:30,296.95,296.95,275.35,275.35,11.285136064324377
2024-11-21T09:35:00+05:30,270,270,258.75,259.2,10.255176624854215
2024-11-21T09:40:00+05:30,256.3,268.5,254.5,268.5,15.062547824237242
2024-11-21T09:45:00+05:30,272,274.5,263.35,263.35,14.596265483558739
2024-11-21T09:50:00+05:30,265.95,266,264.45,264.45,15.200097341221749
2024-11-21T09:55:00+05:30,270,270.5,269.8,270.5,18.60861065906802
2024-11-21T10:00:00+05:30,265.05,274,261.85,274,20.597011074569636
2024-11-21T10:05:00+05:30,273.8,286.3,273.8,278.65,23.278715093767616
2024-11-21T10:10:00+05:30,272.5,283.45,272.5,283.45,26.054949116692015
2024-11-21T10:20:00+05:30,273.25,275.5,273.25,274.85,24.354508495245298
2024-11-21T10:25:00+05:30,277.7,277.7,277.7,277.7,26.076321189454546
2024-11-21T10:30:00+05:30,275,275,275,275,25.48451058684978
2024-11-21T10:35:00+05:30,271.45,273.05,269,270.15,24.41270744853334
2024-11-21T10:40:00+05:30,269.25,269.25,269.25,269.25,24.209235169228307
2024-11-21T10:45:00+05:30,271.1,271.1,271.1,271.1,25.58226400764876
2024-11-21T10:50:00+05:30,272.55,275.45,272.55,275.45,28.84635842741457
2024-11-21T10:55:00+05:30,275.25,275.25,273,273,28.098816093234987
2024-11-21T11:05:00+05:30,276.2,276.2,275.85,275.85,30.359652738258163
2024-11-21T11:15:00+05:30,278.3,279.4,278.3,279.4,33.17816367983043
2024-11-21T11:20:00+05:30,281.2,286.4,281.2,283,36.0066399658178
2024-11-21T11:30:00+05:30,280,280,280,280,34.68890472514077
2024-11-21T11:40:00+05:30,277.9,277.9,273.85,273.85,32.09573228306222
2024-11-21T11:45:00+05:30,276,277.45,276,277.45,35.151718224104314
2024-11-21T11:50:00+05:30,274.3,274.3,274.3,274.3,33.7216529127397
2024-11-21T11:55:00+05:30,277,277,276.85,276.85,35.991826459945784
2024-11-21T12:00:00+05:30,287.2,288,287.2,288,44.88182323420216
2024-11-21T12:05:00+05:30,281.8,281.8,281.8,281.8,41.43561538548431
2024-11-21T12:30:00+05:30,282.55,282.55,281.95,281.95,41.55254401023759
2024-11-21T12:35:00+05:30,283.4,283.4,282.2,282.2,41.761248957228524
2024-11-21T12:40:00+05:30,282.65,283.95,282.65,283.95,43.28785140852932
2024-11-21T12:45:00+05:30,284.2,284.2,284.2,284.2,43.5156383226816
2024-11-21T12:50:00+05:30,283.35,283.35,280.25,281.15,41.33437279418128
2024-11-21T13:00:00+05:30,268.2,274.6,268.2,274.35,36.894061648902166
2024-11-21T13:05:00+05:30,274.4,289.2,274.4,283.1,45.07094828204876
2024-11-21T13:10:00+05:30,284.05,284.05,284.05,284.05,45.89071406353259
2024-11-21T13:15:00+05:30,281.6,281.6,281.6,281.6,44.0642899862883
2024-11-21T13:20:00+05:30,286.2,286.2,286.2,286.2,48.230376155368845
2024-11-21T13:25:00+05:30,292,292,289.75,289.75,51.24814154918494
2024-11-21T13:30:00+05:30,289.6,289.85,288.3,288.75,50.35764506866129
2024-11-21T13:35:00+05:30,288.65,288.65,286.2,286.2,48.0641378727545
2024-11-21T13:45:00+05:30,284.15,284.15,284.15,284.15,46.24083536296235
2024-11-21T13:55:00+05:30,287.35,287.35,286,286.9,49.033909175724624
2024-11-21T14:00:00+05:30,286.6,286.6,286.6,286.6,48.73642980281
2024-11-21T14:05:00+05:30,283.4,283.4,283.4,283.4,45.56124280069479
2024-11-21T14:10:00+05:30,284,284,282.35,282.35,44.535944430710224
2024-11-21T14:20:00+05:30,278.85,278.85,278.85,278.85,41.207123505216636
2024-11-21T14:35:00+05:30,276.1,276.1,276.1,276.1,38.75598486186565
2024-11-21T14:40:00+05:30,273.7,273.7,273.7,273.7,36.70400871447807
2024-11-21T14:45:00+05:30,276.05,276.05,273.2,273.2,36.27312316737143
2024-11-21T14:50:00+05:30,271.8,271.8,271.8,271.8,35.03298993179375
2024-11-21T14:55:00+05:30,271.05,271.05,271.05,271.05,34.355355057810556
2024-11-21T15:00:00+05:30,268.25,274.2,268.25,270.5,33.83844491958689
2024-11-21T15:05:00+05:30,271.9,274.25,271.9,274.25,40.42062573197078
2024-11-21T15:10:00+05:30,275.45,275.45,275.45,275.45,42.395569140341514
2024-11-21T15:15:00+05:30,276.6,278,276.6,278,46.45722576682995
2024-11-21T15:20:00+05:30,279.25,279.25,279.25,279.25,48.3786838057224
2024-11-21T15:25:00+05:30,278.25,278.7,277.3,278.7,47.56977696150581
2024-11-22T09:15:00+05:30,299,307.6,297.1,297.1,67.2801709137279
2024-11-22T09:20:00+05:30,310,342.95,310,342.95,83.7120311040533
2024-11-22T09:25:00+05:30,348.15,362,343.85,350,84.96253432322544
2024-11-22T09:30:00+05:30,356.25,363.45,351.9,351.9,85.29030545782467
2024-11-22T09:35:00+05:30,351.95,351.95,351.95,351.95,85.29938643540736
2024-11-22T09:40:00+05:30,340.95,347.5,331,331,66.71490232104057
2024-11-22T09:45:00+05:30,326.35,326.35,319.05,319.05,58.83998956334462
2024-11-22T09:50:00+05:30,319.95,319.95,307,312.95,55.25458760286271
2024-11-22T09:55:00+05:30,323.4,330.55,323,330.55,62.37781481703998
2024-11-22T10:00:00+05:30,334.05,376.55,334.05,376.55,74.01931088537467
2024-11-22T10:05:00+05:30,385.05,397.3,379.75,397.3,77.41433330520687
2024-11-22T10:10:00+05:30,385.85,385.85,381.1,382.4,70.30942648538883
2024-11-22T10:15:00+05:30,381.15,383.85,376,377.65,68.16174567033983
2024-11-22T10:20:00+05:30,377.55,380.2,368.95,368.95,64.2882917438015
2024-11-22T10:25:00+05:30,360.05,362,355.15,357.9,59.65160721483433
2024-11-22T10:30:00+05:30,364.4,364.4,363.05,364.1,61.33656934388726
2024-11-22T10:35:00+05:30,365.55,365.55,365.55,365.55,61.73899097721659
2024-11-22T10:40:00+05:30,356.3,356.3,356.3,356.3,57.618922104624666
2024-11-22T10:45:00+05:30,346.85,346.85,332,334.7,49.33890625436884
2024-11-22T10:50:00+05:30,330,338.85,330,337.55,50.35267222436742
2024-11-22T10:55:00+05:30,345.85,346.6,345.85,346.6,53.5324812139401
2024-11-22T11:00:00+05:30,356.5,356.5,356.3,356.3,56.73128081341386
2024-11-22T11:10:00+05:30,349.35,354.2,346.95,352.4,55.089247565302635
2024-11-22T11:15:00+05:30,354.25,354.25,348.9,349.5,53.84130946036945
2024-11-22T11:20:00+05:30,352.75,352.75,341.15,341.15,50.30758383599618
2024-11-22T11:25:00+05:30,347.55,353.05,347.55,353.05,54.85506979936133
2024-11-22T11:30:00+05:30,356.2,358.15,356.2,358.15,56.68456725240714
2024-11-22T11:35:00+05:30,356.5,356.5,351.7,351.7,53.719535853014555
2024-11-22T11:40:00+05:30,376,376,369.3,369.3,59.8855305958549
2024-11-22T11:45:00+05:30,376.15,376.15,376.05,376.05,61.97780397413558
2024-11-22T11:50:00+05:30,377,392,374.6,392,66.43304243939059
2024-11-22T12:00:00+05:30,393.5,393.5,392.55,392.55,66.57847001719153
2024-11-22T12:05:00+05:30,430.5,447.4,429,433.05,75.12478143044999
2024-11-22T12:10:00+05:30,416.85,424.55,416.85,424.55,71.02007502523946
