time,open,high,low,close,Volume
2020-03-13T09:00:00+05:30,41750,41750,41443,41590,864
2020-03-13T10:00:00+05:30,41594,42070,41590,41844,962
2020-03-13T11:00:00+05:30,41841,42069,41818,41925,500
2020-03-13T12:00:00+05:30,41923,42000,41802,41833,391
2020-03-13T13:00:00+05:30,41820,41960,41679,41750,630
2020-03-13T14:00:00+05:30,41743,41860,41687,41836,399
2020-03-13T15:00:00+05:30,41842,41875,41692,41792,394
2020-03-13T16:00:00+05:30,41794,41917,41767,41827,333
2020-03-13T17:00:00+05:30,41827,41870,41659,41800,530
2020-03-13T18:00:00+05:30,41811,42039,41754,41898,614
2020-03-13T19:00:00+05:30,41932,41932,41410,41586,1112
2020-03-13T20:00:00+05:30,41580,41645,41332,41466,922
2020-03-13T21:00:00+05:30,41486,41486,40416,40684,1940
2020-03-13T22:00:00+05:30,40683,40683,40055,40398,1577
2020-03-13T23:00:00+05:30,40391,40464,40248,40416,462
2020-03-16T09:00:00+05:30,40982,41199,40945,41030,815
2020-03-16T10:00:00+05:30,41016,41138,40866,40931,646
2020-03-16T11:00:00+05:30,40931,41090,40890,41085,448
2020-03-16T12:00:00+05:30,41075,41147,40653,40667,823
2020-03-16T13:00:00+05:30,40656,40767,40544,40759,720
2020-03-16T14:00:00+05:30,40767,40899,40640,40647,640
2020-03-16T15:00:00+05:30,40649,40656,39850,39920,1406
2020-03-16T16:00:00+05:30,39911,39945,38919,39192,1973
2020-03-16T17:00:00+05:30,39200,39221,38546,39019,1847
2020-03-16T18:00:00+05:30,39041,39099,38429,38685,1355
2020-03-16T19:00:00+05:30,38670,39072,38400,39050,1304
2020-03-16T20:00:00+05:30,39065,40119,38977,40100,1573
2020-03-16T21:00:00+05:30,40097,40169,39510,39754,1104
2020-03-16T22:00:00+05:30,39750,39938,39200,39249,671
2020-03-16T23:00:00+05:30,39251,39750,39251,39500,522
2020-03-17T09:00:00+05:30,39489,39740,39489,39635,500
2020-03-17T10:00:00+05:30,39644,39663,39222,39360,932
2020-03-17T11:00:00+05:30,39383,39391,38934,39147,871
2020-03-17T12:00:00+05:30,39144,39205,38968,39073,541
2020-03-17T13:00:00+05:30,39060,39110,38850,39040,751
2020-03-17T14:00:00+05:30,39040,39040,38880,38989,433
2020-03-17T15:00:00+05:30,39000,39047,38655,38764,730
2020-03-17T16:00:00+05:30,38777,38816,38650,38762,448
2020-03-17T17:00:00+05:30,38753,39183,38700,39150,701
2020-03-17T18:00:00+05:30,39147,39301,39030,39276,836
2020-03-17T19:00:00+05:30,39242,39835,39213,39790,1252
2020-03-17T20:00:00+05:30,39791,40934,39744,40196,1972
2020-03-17T21:00:00+05:30,40185,40550,40115,40323,989
2020-03-17T22:00:00+05:30,40322,40399,40037,40095,619
2020-03-17T23:00:00+05:30,40100,40480,40048,40402,325
2020-03-18T09:00:00+05:30,40127,40447,40127,40252,645
2020-03-18T10:00:00+05:30,40258,40380,40163,40360,471
2020-03-18T11:00:00+05:30,40360,40360,39640,39661,1231
2020-03-18T12:00:00+05:30,39666,40077,39614,39877,674
2020-03-18T13:00:00+05:30,39880,39880,39464,39610,783
2020-03-18T14:00:00+05:30,39620,39649,39354,39410,663
2020-03-18T15:00:00+05:30,39409,40048,39318,39847,947
2020-03-18T16:00:00+05:30,39822,39846,39527,39787,757
2020-03-18T17:00:00+05:30,39766,40225,39672,39889,1067
2020-03-18T18:00:00+05:30,39880,39946,39504,39719,754
2020-03-18T19:00:00+05:30,39716,40164,39645,39935,825
2020-03-18T20:00:00+05:30,39950,40009,39469,39730,773
2020-03-18T21:00:00+05:30,39731,39818,39585,39690,464
2020-03-18T22:00:00+05:30,39677,39850,39562,39590,523
2020-03-18T23:00:00+05:30,39580,39948,39490,39872,476
2020-03-19T09:00:00+05:30,39307,39500,39052,39085,758
2020-03-19T10:00:00+05:30,39089,39360,39072,39340,390
2020-03-19T11:00:00+05:30,39353,39900,39275,39791,867
2020-03-19T12:00:00+05:30,39793,40099,39741,39849,661
2020-03-19T13:00:00+05:30,39850,39920,39682,39736,377
2020-03-19T14:00:00+05:30,39733,39863,39690,39690,300
2020-03-19T15:00:00+05:30,39699,39811,39605,39713,372
2020-03-19T16:00:00+05:30,39723,39800,39615,39672,309
2020-03-19T17:00:00+05:30,39672,39737,39460,39520,501
2020-03-19T18:00:00+05:30,39523,39720,39523,39672,522
2020-03-19T19:00:00+05:30,39652,39995,39500,39850,839
2020-03-19T20:00:00+05:30,39850,39970,39584,39793,600
2020-03-19T21:00:00+05:30,39773,39900,39690,39757,472
2020-03-19T22:00:00+05:30,39757,39849,39686,39805,364
2020-03-19T23:00:00+05:30,39803,39890,39726,39825,365
2020-03-20T09:00:00+05:30,39900,40166,39838,40130,608
2020-03-20T10:00:00+05:30,40130,40214,40056,40132,523
2020-03-20T11:00:00+05:30,40124,40390,40070,40366,444
2020-03-20T12:00:00+05:30,40360,40750,40347,40700,750
2020-03-20T13:00:00+05:30,40699,40948,40633,40780,777
2020-03-20T14:00:00+05:30,40780,40841,40600,40731,439
2020-03-20T15:00:00+05:30,40740,40798,40641,40740,297
2020-03-20T16:00:00+05:30,40740,40900,40654,40686,438
2020-03-20T17:00:00+05:30,40686,40700,40408,40461,631
2020-03-20T18:00:00+05:30,40444,40525,40217,40450,644
2020-03-20T19:00:00+05:30,40419,40618,40216,40555,657
2020-03-20T20:00:00+05:30,40549,40629,40366,40477,472
2020-03-20T21:00:00+05:30,40451,40519,40110,40204,524
2020-03-20T22:00:00+05:30,40204,40433,40188,40280,408
2020-03-20T23:00:00+05:30,40270,40440,40254,40260,350
2020-03-23T09:00:00+05:30,40721,40937,40562,40858,578
2020-03-23T10:00:00+05:30,40865,40900,40695,40798,301
2020-03-23T11:00:00+05:30,40799,40800,40452,40539,292
2020-03-23T12:00:00+05:30,40539,40539,39765,39975,1045
2020-03-23T13:00:00+05:30,39963,40110,39840,39950,423
2020-03-23T14:00:00+05:30,39933,40375,39933,40283,396
2020-03-23T15:00:00+05:30,40283,40361,40124,40222,209
2020-03-23T16:00:00+05:30,40228,40347,40200,40223,154
2020-03-23T17:00:00+05:30,40199,41038,40199,40851,681
2020-03-23T18:00:00+05:30,40844,40975,40711,40858,472
2020-03-23T19:00:00+05:30,40859,41300,40698,40957,587
2020-03-23T20:00:00+05:30,40971,41237,40961,41190,306
2020-03-23T21:00:00+05:30,41160,41170,40123,40754,938
2020-03-23T22:00:00+05:30,40753,40978,40504,40953,677
2020-03-23T23:00:00+05:30,40953,41310,40900,41052,386
2020-03-24T09:00:00+05:30,42184,42184,39929,40969,870
2020-03-24T10:00:00+05:30,40969,41098,40888,40978,406
2020-03-24T11:00:00+05:30,40938,40960,40687,40858,456
2020-03-24T12:00:00+05:30,40948,41262,40880,41105,493
2020-03-24T13:00:00+05:30,41103,41550,41090,41520,382
2020-03-24T14:00:00+05:30,41520,41520,41050,41079,430
2020-03-24T15:00:00+05:30,41065,41535,41020,41500,519
2020-03-24T16:00:00+05:30,41500,42048,41313,41840,862
2020-03-24T17:00:00+05:30,41841,41883,41561,41579,437
2020-03-24T18:00:00+05:30,41557,41812,41458,41776,482
2020-03-24T19:00:00+05:30,41776,41794,41452,41504,451
2020-03-24T20:00:00+05:30,41490,41580,40822,40928,700
2020-03-24T21:00:00+05:30,40891,41185,40891,41100,302
2020-03-24T22:00:00+05:30,41100,41623,41100,41590,446
2020-03-24T23:00:00+05:30,41564,41584,41110,41348,220
2020-03-25T09:00:00+05:30,41379,41379,40811,41090,376
2020-03-25T10:00:00+05:30,41095,41779,41056,41644,463
2020-03-25T11:00:00+05:30,41660,42100,41568,41867,396
2020-03-25T12:00:00+05:30,41867,42620,41820,42340,345
2020-03-25T13:00:00+05:30,42342,42342,41837,41980,530
2020-03-25T14:00:00+05:30,42015,42529,41952,42477,319
2020-03-25T15:00:00+05:30,42430,42785,42332,42406,420
2020-03-25T16:00:00+05:30,42405,42565,42237,42485,311
2020-03-25T17:00:00+05:30,42485,42485,42253,42275,253
2020-03-25T18:00:00+05:30,42275,42460,42153,42350,250
2020-03-25T19:00:00+05:30,42350,42480,42250,42288,136
2020-03-25T20:00:00+05:30,42290,42400,42287,42335,79
2020-03-25T21:00:00+05:30,42335,42430,42255,42385,91
2020-03-25T22:00:00+05:30,42400,42490,42320,42330,208
2020-03-25T23:00:00+05:30,42330,42399,42033,42189,274
2020-03-26T09:00:00+05:30,42001,42140,41836,41895,292
2020-03-26T10:00:00+05:30,41850,41894,41430,41699,406
2020-03-26T11:00:00+05:30,41705,41720,41500,41620,150
2020-03-26T12:00:00+05:30,41600,41700,41575,41668,157
2020-03-26T13:00:00+05:30,41660,42333,41636,42175,518
2020-03-26T14:00:00+05:30,42170,42320,42149,42296,234
2020-03-26T15:00:00+05:30,42270,42310,42219,42240,81
2020-03-26T16:00:00+05:30,42254,42574,42146,42515,278
2020-03-26T17:00:00+05:30,42500,42695,42500,42653,281
2020-03-26T18:00:00+05:30,42742,43340,42728,43200,528
2020-03-26T19:00:00+05:30,43200,43400,43012,43239,272
2020-03-26T20:00:00+05:30,43216,43232,42940,43145,214
2020-03-26T21:00:00+05:30,43150,43155,42811,43068,249
2020-03-26T22:00:00+05:30,43000,43479,43000,43409,230
2020-03-26T23:00:00+05:30,43405,44535,43368,43543,316
2020-03-27T09:00:00+05:30,43646,43646,43055,43099,313
2020-03-27T10:00:00+05:30,43100,43429,42960,43214,413
2020-03-27T11:00:00+05:30,43244,43560,43214,43381,280
2020-03-27T12:00:00+05:30,43384,43480,43255,43350,166
2020-03-27T13:00:00+05:30,43369,43550,43250,43475,222
2020-03-27T14:00:00+05:30,43470,43634,43400,43550,210
2020-03-27T15:00:00+05:30,43535,43716,43450,43698,259
2020-03-27T16:00:00+05:30,43680,43680,43440,43451,254
2020-03-27T17:00:00+05:30,43468,43500,43250,43337,365
2020-03-27T18:00:00+05:30,43322,43550,43243,43519,276
2020-03-27T19:00:00+05:30,43519,43700,43430,43480,273
2020-03-27T20:00:00+05:30,43487,43567,43411,43530,239
2020-03-27T21:00:00+05:30,43530,43620,43474,43600,174
2020-03-27T22:00:00+05:30,43581,43680,43550,43595,219
2020-03-27T23:00:00+05:30,43581,43609,43456,43480,228
2020-03-30T09:00:00+05:30,43314,43384,43160,43244,314
2020-03-30T10:00:00+05:30,43240,43330,43003,43030,262
2020-03-30T11:00:00+05:30,43042,43190,43030,43090,251
2020-03-30T12:00:00+05:30,43100,43248,43062,43248,189
2020-03-30T13:00:00+05:30,43248,43287,43080,43178,161
2020-03-30T14:00:00+05:30,43170,43330,43170,43210,229
2020-03-30T15:00:00+05:30,43200,43205,43130,43165,212
2020-03-30T16:00:00+05:30,43165,43484,43162,43484,454
2020-03-31T09:00:00+05:30,43135,43381,43132,43350,308
2020-03-31T10:00:00+05:30,43351,43445,43311,43412,218
2020-03-31T11:00:00+05:30,43411,43465,43320,43382,177
2020-03-31T12:00:00+05:30,43380,43450,43340,43416,156
2020-03-31T13:00:00+05:30,43390,43440,43279,43305,168
2020-03-31T14:00:00+05:30,43300,43349,43051,43057,355
2020-03-31T15:00:00+05:30,43065,43195,42860,42940,421
